Catálogo;Grupo de codes;Código;Versão;Texto Code;Tem texto Longo?;Válido desde;Classe defeitos;Criado por;Data de criação;Modificado por;Data de modificação;Registro inativo;Código de utilização
5;PM-PLC;1816;1;Módulo de comunicação;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;1820;1;Módulo de Entrada Digital/Analógico;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;1825;1;Módulo de Saída Analógica;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2240;1;Rack;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2255;1;PLC;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2260;1;PLC Petrobras;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2335;1;Programa Ladder;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2597;1;Sensor Shut-Off;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2600;1;Servidor PI;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2603;1;Servidor Scada;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2740;1;Suporte sensor;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PLC;2780;1;Switch;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-PT;0030;1;Ação do Tempo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;0510;1;Colisão com Veículo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;0710;1;Descarga atmosférica;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;0970;1;Entulho / Lixo no entorno;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1050;1;Falha de Especificação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1090;1;Falha de projeto/construção;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1330;1;Fechamento mal realizado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1930;1;Morador de Rua / Barraco no Moirão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1970;1;Obras de Terceiros;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;1990;1;Obras internas CPTM;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2010;1;Obras no local;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2190;1;Outros;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2230;1;Perdido / Vandalizado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2250;1;Piso Concretado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2710;1;Substituição de Moirão sem recolocar o t;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2750;1;Surto de Corrente;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2770;1;Surto de Tensão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2950;1;Vandalismo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PT;2990;1;Vegetação Alta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PTZ;0160;1;Antena Vsat;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0340;1;Barreira;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0345;1;BDScada;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0355;1;Cabo;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0360;1;Cabo de Instrumentação;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0575;1;Controlador;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0580;1;Conversor;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0615;1;CPU;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PTZ;0670;1;Defeito Eletrônico;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PTZ;0690;1;Defeito Mecânico;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-PTZ;0880;1;EDU;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;1816;1;Módulo de comunicação;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;1820;1;Módulo de Entrada Digital/Analógico;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;1825;1;Módulo de Saída Analógica;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2240;1;Rack;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2255;1;PLC;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2260;1;PLC Petrobras;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2335;1;Programa Ladder;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2597;1;Sensor Shut-Off;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2600;1;Servidor PI;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2603;1;Servidor Scada;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2740;1;Suporte sensor;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-PTZ;2780;1;Switch;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-REGUL;0070;1;Água sobre o Diafragma;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0190;1;Assento Danificado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0250;1;Assento Sujo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0290;1;Ausência de vedação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-REGUL;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-REGUL;0730;1;Desgaste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0750;1;Desgaste de Junta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0810;1;Diafragma com Bolha;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-REGUL;0830;1;Diafragma Rompido;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-REGUL;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0890;1;Eixo Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;0990;1;Enxofre;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;1010;1;Fadiga;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-REGUL;1390;1;Gaiola / Trim Danificada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;1410;1;Gaiola / Trim Sujo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;1650;1;Líquido;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;1870;1;Mola Fadigada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;1890;1;Mola Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2090;1;Obturador Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2110;1;Obturador Quebrado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2130;1;Obturador Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2190;1;O'ring Danificado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2290;1;Pó;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2630;1;Set Point;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2850;1;Tomada de Sinal Obstruída;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2870;1;Tomada Pressão ATM Obstruída;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2890;1;Travamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-REGUL;3030;1;Vibração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0030;1;Ação do Tempo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-RET;0130;1;Anodo com Desgaste Natural;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0150;1;Anodo Danificado/Obras;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0370;1;Cabo do Anodo Individual Seccionado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0440;1;Chamado a Operadora;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;0450;1;Chip;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;0510;1;Colisão com Veículo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0530;1;Concessionária de Energia;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0550;1;Conexão elétrica deficiente;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0630;1;Curto circuito;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0710;1;Descarga atmosférica;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0790;1;Desgaste Natural;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;0970;1;Entulho / Lixo no entorno;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1090;1;Falha de projeto/construção;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1110;1;Falha de projeto/instalação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1290;1;Falta de Alimentação;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;1530;1;Hardware / Cabo;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;1610;1;Leito em fim de vida útil;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1830;1;Módulo Travado;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;1950;1;Morador de Rua / Barraco no Poste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1970;1;Obras de Terceiros;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;1990;1;Obras internas CPTM;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2130;1;Operadora;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;2190;1;Outros;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2230;1;Perdido / Vandalizado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2590;1;Sem motivo aparente;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2670;1;Sobrecarga;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2690;1;Substituição de Abrigo s/ recolocar tag;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2750;1;Surto de Corrente;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2770;1;Surto de Tensão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2870;1;Travamento;FALSO;01/01/1993;;CS097044;14/12/2015;;;;
5;PM-RET;2950;1;Vandalismo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-RET;2990;1;Vegetação Alta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0090;1;Ajuste Incorreto;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0190;1;Assento Danificado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0730;1;Desgaste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0750;1;Desgaste de Junta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0810;1;Diafragma com Bolha;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0830;1;Diafragma Rompido;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0890;1;Eixo Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0910;1;Eixo Quebrado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;0990;1;Enxofre;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;1010;1;Fadiga;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;1870;1;Mola Fadigada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;1890;1;Mola Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;1910;1;Montagem incorreta de componentes;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;2190;1;O'ring Danificado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;2550;1;Sede Danificada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;2630;1;Set Point;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;2890;1;Travamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-SHOFF;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-SHOFF;3030;1;Vibração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TELOP;0470;1;Chip Bloqueado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TELOP;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TELOP;1430;1;Ganho de Sinal Baixo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TELOP;1750;1;Manutenção na Operadora;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TRANS;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TRANS;0995;1;Erro configuração;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
5;PM-TRANS;1230;1;Falha Transmissor;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TRANS;1250;1;Falha tubbins;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-TRANS;2330;1;Pressão rede;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0190;1;Assento Danificado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0250;1;Assento Sujo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0290;1;Ausência de Vedação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VALIV;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VALIV;0730;1;Desgaste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0830;1;Diafragma Rompido;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0890;1;Eixo Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;1870;1;Mola Fadigada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;1890;1;Mola Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;1910;1;Montagem incorreta de componentes;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VALIV;2550;1;Sede Danificada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;2890;1;Travamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VALIV;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0310;1;Avaria na Esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VBLOQ;0330;1;Avaria nos Anéis de Teflon;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0350;1;Bloqueio Parcial;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0750;1;Desgaste de Junta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;1470;1;Gaxeta Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;1490;1;Gaxeta Ressecada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;2390;1;Redutor Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;2450;1;Ressecamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBLOQ;3030;1;Vibração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0310;1;Avaria na Esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VBRED;0330;1;Avaria nos Anéis de Teflon;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0350;1;Bloqueio Parcial;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0750;1;Desgaste de Junta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VBRED;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0890;1;Eixo Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VBRED;1470;1;Gaxeta Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;1490;1;Gaxeta Ressecada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;2390;1;Redutor Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;2450;1;Ressecamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VBRED;3030;1;Vibração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0310;1;Avaria na Esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VGB;0330;1;Avaria nos Anéis de Teflon;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0350;1;Bloqueio Parcial;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
5;PM-VGB;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0750;1;Desgaste de Junta;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;1470;1;Gaxeta Quebrada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;1490;1;Gaxeta Ressecada;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;2390;1;Redutor Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;2450;1;Ressecamento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VGB;3030;1;Vibração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0290;1;Ausência de Vedação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0610;1;Corrosão;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0650;1;Defeito de Fabricação;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0730;1;Desgaste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0850;1;Dilatação / Retração;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0890;1;Eixo Empenado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;0930;1;Eixo Travado;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;2750;1;Sujeira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
5;PM-VRETE;2910;1;Trinca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;04-USUAR;AUT;1;AUTOMOTIVO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;04-USUAR;COM;1;COMERCIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;04-USUAR;IND;1;INDUSTRIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;04-USUAR;NCON;1;NAO CONSUMIDOR;FALSO;01/01/1993;;PMCONS;16/03/2001;;;;X
A;04-USUAR;RES;1;RESIDENCIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;A&T;1;AZEVEDO E TRAVASSOS;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ARC;1;ARECCO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ASTC;1;ASSISTENCIA TÉCNICA;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;CAT;1;CATÓDICA;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;CONS;1;CONSTRUÇÃO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;CRJ;1;CONCREJATO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;EMER;1;EMERGÊNCIA;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;ENG;1;ENGENHARIA;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;EOP;1;EOP;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;INST;1;INSTRUMENTAÇÃO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;LOOP;1;LOOPTECH;FALSO;01/01/1993;;LAMARANTE;29/08/2005;;;;X
A;14-PESSL;MINV;1;MANUTENÇÃO INTERIOR/VALE;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;MKT;1;MKT;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;MRMC;1;MANUTENÇÃO RMSP/CUBATÃO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;NGI;1;ENGIBRAS;FALSO;01/01/1993;;CGMPR1;07/02/2001;;;;X
A;14-PESSL;ODC;1;ODC;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ODE;1;ODE;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ODM;1;ODM;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ODP;1;ODP;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;ODP1;1;ODP1;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;14-PESSL;ODV;1;ODV;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;OOM;1;TÉCNICO INSPEÇÃO;FALSO;01/01/1993;;LAMARANTE;21/01/2005;;;;X
A;14-PESSL;OPES;1;OPERAÇÕES ESPECIAIS;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;OT;1;OT;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;OTI;1;OTI;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;OTO;1;OTO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;OTOV;1;OTO-VALE DO PARAÍBA;FALSO;01/01/1993;;CGMPR1;28/11/2000;;;;X
A;14-PESSL;PATR;1;PATRULHAMENTO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;PEVZ;1;PESQUISA DE VAZAMENTO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;RENO;1;RENOVAÇÃO;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
A;14-PESSL;SAE;1;SAENGE;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;14-PESSL;SSM;1;SSM;FALSO;01/01/1993;;LAMARANTE;23/05/2003;;;;X
