TPCATALOGO;GRUPOCODE;CODE;DESCRICAO;STATUS;TIPONS;PRECO;CATALOGO;
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;SV;;SV_REPA_0089
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;RL;;RL_REPA_0089
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;AC;;AC_REPA_0089
W;SRIE;0037;(D) CONSTRUIR RAMAL INTERNO MULTICAMADAS;AT;;AT_SRIE_0037
W;SRIE;0037;(D) CONSTRUIR RAMAL INTERNO MULTICAMADAS;AC;;AC_SRIE_0037
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;AT;;AT_REPA_0090
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;VT;;VT_REPA_0090
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;SS;;SS_REPA_0090
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;SV;;SV_REPA_0090
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;RL;;RL_REPA_0090
2;REPA;0090;(D) CONSTRUIR/REPARAR RAMAL INTERNO PE;AC;;AC_REPA_0090
