ARBPL,WERKS,LVORM,KTEXT
MER3289;CG02;;MERLINI ENG. DE SEG. E PLANEJ.;
SEN4648;CG02;;SENA ECAL EQUIP. E INSTAL. LTD;
TRA0561;CG02;;TRANSTUSA BRASIL LTDA.;
FER0895;CG02;;Unigás - Fernandes & Fernandes;
BEN1896;CG02;;BEN CEN;
MAC2319;CG02;;M.A.C AQUECEDORES;
CAS4097;CG02;;CASA CLIMA;
EGA0001;CG02;;E-GÁS - R.D.D'OLIVEIRA HIDRAULICA;
GAS0015;CG02;;GAS PLUS SERVIÇOS;
ZIL1930;CG02;;ZILBERGAS;
AGQ2169;CG02;;AGUA QUENTE;
DTS0736;CG02;;(NEXT) - DT SAT LTDA;
UNG4894;CG02;;UNIÃO GAZ COMÉRCIO E INSTALAÇÕES LT;
ITR0001;CG02;;ITRON SOLUÇÕES PARA ENERGIA E AGUA;
IBE0001;CG02;;INSTITUTO BRASILEIRO DE ENSAIOS DE CONFO;
COM9999;CG02;;REGULARIZAÇÃO DE CADASTRO;
COM0188;CG02;;VEICULO;
COM0189;CG02;;VEICULO INSTRUM./ODORIZ.-FILIPE RIBEIRO;
COM0192;CG02;;VEICULO - INSTRUM. / ODORIZ. - RAFAEL;
BEN0001;CG02;;BEN-CEN ENGENHARIA E COMÉRCIO;
COM0925;CG02;;VEICULO;
SIA2706;CG02;;SIAL ENGENHARIA E CONSTRUÇÕES LTDA.;
COM0181;CG02;;VEICULO;
COM0184;CG02;;VEICULO;
COM0215;CG02;;VEICULO;
COM0216;CG02;;VEICULO Base Limeira - Industrial;
COM0926;CG02;;VEICULO;
ALP1994;CG02;;ALPHA COM.INSTAL.E MANUT.DE;
COM0182;CG02;;VEICULO Base Jundiaí - Industrial;
GAL0001;CG02;;GALVÃO - COMPACTO;
COM2504;CG02;;COMGÁS- COMPANHIA DE GÁS DE;
UNF0001;CG02;;UNIFORTE - ASSISTÊNCIA TÉCNICA - SANTOS;
COM00094;CG02;;VEICULO;
COM00093;CG02;;VEICULO;
COM00220;CG02;;VEICULO;
COM00371;CG02;;VEICULO;
COM00367;CG02;;VEICULO;
COM00358;CG02;;VEICULO;
COM00102;CG02;;VEICULO;
COM0168;CG02;;VEICULO;
COM0237;CG02;;VEICULO;
MDJ2919;CG02;;MDJ MONTAGAGENS ELETROMECÂNICA;
FER2920;CG02;;Unigás - Fernandes & Fernandes;
FID2922;CG02;;FIDEGAS;
ELE2912;CG02;;ELECNOR;
TRA2913;CG02;;TRANSTUSA BRASIL LTDA.;
MER2914;CG02;;MERLINI ENG. DE SEG. E PLANEJ.;
GRA2916;CG02;;GRAZIANO JÚNIOR ENGENHARIA;
BEN2917;CG02;;BEN CEN;
MDJ2918;CG02;;MDJ MONTAGAGENS ELETROMECÂNICA;
EZC2925;CG02;;EZC PROJETO 5000;
MER2915;CG02;;MERLINI ENG. DE SEG. E PLANEJ.;
SEN2923;CG02;;SENA ECAL EQUIP. E INSTAL. LTD;
COM0303;CG02;;VEICULO;
COM0304;CG02;;VEICULO;
COM0306;CG02;;VEICULO;
COM0307;CG02;;VEICULO;
COM0308;CG02;;VEICULO;
COM0309;CG02;;VEICULO;
UNI2344;CG02;;UNIFORTE - RAMAIS INTERIOR;
PND2493;CG02;;PND - RAMAIS PIRACICABA;
GAL2492;CG02;;GALVÃO - RAMAIS PIRACICABA;
ARE2231;CG02;;ARECCO - RAMAIS CAMPINAS;
PND2449;CG02;;PND - RAMAIS CAMPINAS;
COM0312;CG02;;VEICULO;
COM0315;CG02;;VEICULO;
COM00190;CG02;;VEICULO;
ENGPVAZ3;CG02;;ENGIBRAS PESQUISA DE VAZAMENTO - PDA03;
OAS2461;CG02;;OAS - RAMAIS SANTOS;
COM00236;CG02;;VEICULO;
UNI2626;CG02;;UNIFORTE - RAMAIS INTERIOR;
ENGPCAT5;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA01;
EGA2801;CG02;;E-GÁS - R.D.D'OLIVEIRA HIDRAULICA- LESTE;
CSS3538;CG02;;CS OSASCO - RAMAL VAREJO;
UNI3559;CG02;;UNIGAS - RAMAL VAREJO;
UNI3543;CG02;;UNIFORTE - RAMAL;
UNI3643;CG02;;UNIGAS Americana Varejo (ramal/ interna);
DAD3617;CG02;;DAD VAREJO;
MDJ3654;CG02;;RAMAL VAREJO;
MDJ3655;CG02;;VAREJO - LIGAÇÃO;
CON3683;CG02;;CONEXÃO - ATM;
ELE3684;CG02;;ELECNOR - ATM;
FER3680;CG02;;UNIGAS - COMERCIO;
UNI3680;CG02;;UNIGAS - CAMPINAS;
UNI3705;CG02;;UNIGAS CAMPINAS;
